Age,CGPA,Financial_Stress,Semester_Credit_Load,Mental_Status,Sleep_Schedule,Extracurricular,Therapy,Exercise,Gender_Female,Gender_Male,Course_Business,Course_Computer Science,Course_Engineering,Course_Law,Course_Medical,Course_Others
22.0,3.035,5,23,-1,-1,1,0,-1,0,1,0,0,0,0,0,1
24.0,2.13,5,26,0,1,-1,1,1,0,1,0,1,0,0,0,0
21.0,3.19,3,22,0,0,-1,-1,1,1,0,0,0,0,0,1,0
25.0,3.36,2,28,0,1,1,-1,-1,0,1,0,1,0,0,0,0
20.0,3.19,5,18,1,1,-1,0,1,1,0,0,0,0,0,1,0
19.0,2.85,1,20,0,-1,0,1,-1,0,1,0,0,0,1,0,0
21.0,2.225,2,23,-1,0,0,-1,0,1,0,0,0,0,1,0,0
18.0,3.065,2,27,0,-1,0,0,0,0,1,0,1,0,0,0,0
23.0,3.06,4,20,0,0,1,-1,1,1,0,0,0,0,0,1,0
18.0,2.925,1,25,-1,0,1,-1,-1,1,0,1,0,0,0,0,0
20.0,2.675,5,27,-1,0,0,0,1,0,1,0,1,0,0,0,0
19.0,3.385,1,23,-1,0,1,-1,0,0,1,0,0,1,0,0,0
24.0,2.9,1,20,0,0,0,1,1,0,1,0,1,0,0,0,0
19.0,2.435,1,23,0,0,0,-1,-1,0,1,0,0,0,1,0,0
25.0,2.96,4,26,0,1,0,0,0,1,0,0,0,0,0,0,1
20.0,2.78,0,16,0,0,0,0,1,0,1,0,0,0,0,1,0
22.0,3.275,2,21,0,1,0,-1,-1,1,0,0,0,1,0,0,0
21.0,2.65,2,26,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.82,4,16,-1,-1,1,-1,1,1,0,0,0,0,1,0,0
24.0,2.88,0,28,0,0,-1,-1,0,1,0,0,0,0,1,0,0
22.0,2.9251143268308284,5,26,0,0,-1,-1,0,0,1,0,1,0,0,0,0
19.0,2.82,4,16,0,0,-1,-1,-1,1,0,0,1,0,0,0,0
21.0,3.67,3,16,1,-1,0,0,1,0,1,0,0,1,0,0,0
21.0,3.015,4,15,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.9251143268308284,4,25,0,1,0,0,-1,0,1,0,0,1,0,0,0
22.0,3.335,4,23,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
22.0,2.71,3,20,0,-1,0,1,-1,1,0,0,0,0,1,0,0
28.0,2.585,3,23,-1,0,0,-1,-1,0,1,1,0,0,0,0,0
18.0,2.9251143268308284,0,25,0,1,0,0,1,0,1,0,0,0,1,0,0
28.0,2.86,3,16,-1,0,-1,-1,-1,1,0,0,0,0,1,0,0
22.0,2.49,2,22,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,3.395,2,21,0,0,0,-1,1,0,1,0,0,0,0,0,1
18.0,3.035,4,27,-1,-1,0,-1,0,1,0,1,0,0,0,0,0
23.0,3.19,3,16,-1,0,0,-1,0,0,1,0,0,0,1,0,0
23.0,2.9251143268308284,5,28,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,2.835,0,23,-1,1,-1,-1,-1,1,0,0,0,0,0,1,0
19.0,3.075,4,19,-1,1,1,-1,0,0,1,0,0,0,0,1,0
19.0,3.09,3,16,-1,0,-1,-1,1,0,1,0,0,0,1,0,0
25.0,3.295,2,29,0,1,-1,-1,-1,0,1,0,0,1,0,0,0
19.0,2.945,1,17,-1,1,1,-1,0,0,1,0,0,0,1,0,0
26.0,2.315,2,19,-1,1,-1,-1,-1,1,0,0,0,0,0,0,1
18.0,2.885,3,23,0,-1,-1,1,-1,1,0,0,0,0,0,1,0
20.0,2.825,3,25,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
24.0,2.9251143268308284,3,27,0,1,0,-1,-1,0,1,0,1,0,0,0,0
18.0,3.115,3,27,-1,-1,-1,-1,1,1,0,0,0,1,0,0,0
24.0,3.21,0,24,0,-1,0,-1,0,0,1,0,1,0,0,0,0
20.0,2.795,0,27,0,1,0,-1,-1,1,0,0,0,0,0,1,0
19.0,3.16,0,18,1,-1,0,0,0,1,0,0,0,0,1,0,0
19.0,2.475,5,27,-1,0,0,0,0,1,0,0,1,0,0,0,0
19.0,2.405,4,23,-1,1,0,1,-1,0,1,0,0,0,0,1,0
24.0,2.41,0,16,-1,-1,0,-1,1,1,0,0,0,1,0,0,0
23.0,2.46,0,28,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
23.0,2.935,1,19,1,0,1,0,0,1,0,1,0,0,0,0,0
26.0,3.155,5,19,0,0,0,0,0,1,0,0,0,0,1,0,0
20.0,3.315,2,23,1,-1,-1,-1,-1,0,1,0,0,0,1,0,0
18.0,2.895,2,29,0,0,1,-1,1,0,1,0,1,0,0,0,0
27.0,2.97,1,26,0,0,-1,0,0,1,0,0,0,0,0,1,0
23.0,3.08,1,18,0,0,0,-1,-1,0,1,0,0,0,1,0,0
24.0,3.17,1,20,0,1,0,-1,-1,1,0,0,0,0,1,0,0
22.0,2.9251143268308284,1,17,0,0,0,1,-1,1,0,0,0,0,0,1,0
20.0,3.06,5,22,0,-1,1,-1,1,0,1,0,1,0,0,0,0
18.0,3.105,2,29,0,-1,0,-1,1,0,1,0,0,1,0,0,0
18.0,3.26,5,22,-1,-1,0,-1,-1,0,1,0,0,1,0,0,0
18.0,2.805,2,17,0,0,1,0,1,0,1,0,0,0,0,1,0
20.0,2.795,4,21,-1,1,-1,-1,1,0,1,0,1,0,0,0,0
21.0,2.51,1,22,-1,1,0,-1,0,1,0,0,0,1,0,0,0
19.0,3.035,2,17,1,-1,-1,0,0,0,1,0,0,0,0,0,1
23.0,2.76,3,24,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
20.0,2.9,0,20,0,-1,0,0,-1,0,1,0,0,0,0,1,0
25.0,2.88,5,20,0,-1,1,0,0,0,1,0,1,0,0,0,0
18.0,2.915,2,25,-1,-1,0,-1,-1,1,0,0,0,0,1,0,0
19.0,2.545,4,17,0,-1,1,0,-1,1,0,0,0,0,1,0,0
18.0,3.09,5,18,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0
20.0,3.615,1,19,1,-1,1,1,-1,0,1,0,0,0,0,1,0
18.0,2.915,2,15,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,1
18.0,3.295,2,19,0,1,1,-1,-1,1,0,0,0,0,1,0,0
23.0,2.495,5,17,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
25.0,3.11,2,16,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0
18.0,2.62,5,26,-1,0,0,-1,0,0,1,0,0,0,0,1,0
19.0,2.75,3,24,-1,0,-1,-1,0,1,0,0,0,1,0,0,0
18.0,3.07,3,26,0,1,-1,-1,1,0,1,0,0,0,0,1,0
25.0,2.51,2,22,-1,1,0,-1,-1,1,0,1,0,0,0,0,0
20.0,2.9,3,28,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
22.0,2.99,3,20,0,1,1,0,0,1,0,0,0,1,0,0,0
18.0,2.825,5,17,-1,0,0,-1,1,1,0,0,1,0,0,0,0
24.0,2.925,0,15,0,0,1,-1,-1,0,1,0,0,0,1,0,0
21.0,3.185,1,19,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
20.0,3.165,2,15,0,-1,-1,-1,-1,1,0,0,0,0,1,0,0
21.0,2.835,1,23,0,1,1,0,-1,0,1,0,0,0,0,1,0
26.0,3.16,3,22,-1,0,1,-1,1,1,0,0,0,0,0,1,0
28.0,2.945,2,15,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
23.0,3.005,2,21,-1,-1,0,-1,0,1,0,0,0,1,0,0,0
19.0,2.965,3,17,1,0,-1,-1,-1,1,0,0,0,0,1,0,0
20.0,2.675,2,27,-1,-1,0,0,-1,1,0,1,0,0,0,0,0
23.0,3.37,5,26,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
19.0,3.115,3,29,0,-1,-1,0,1,1,0,1,0,0,0,0,0
21.0,2.755,2,27,-1,0,0,0,0,0,1,0,1,0,0,0,0
26.0,3.235,3,19,-1,-1,0,-1,1,0,1,0,0,0,1,0,0
21.0,3.315,0,29,1,-1,0,0,-1,1,0,1,0,0,0,0,0
19.0,2.825,4,21,-1,0,0,-1,1,1,0,0,0,0,0,0,1
23.0,2.69,2,26,0,0,0,0,-1,0,1,0,0,0,0,1,0
19.0,3.12,1,16,0,0,-1,0,0,0,1,0,0,0,1,0,0
24.0,3.025,3,15,0,1,0,1,0,0,1,0,1,0,0,0,0
19.0,2.945,0,25,0,0,0,-1,0,0,1,0,0,0,1,0,0
26.0,2.9251143268308284,5,15,-1,0,1,-1,-1,1,0,0,0,1,0,0,0
18.0,2.4,2,16,-1,0,0,-1,-1,1,0,1,0,0,0,0,0
27.0,2.58,4,28,0,0,0,0,0,1,0,0,0,1,0,0,0
23.0,3.405,1,19,0,-1,0,1,0,1,0,0,0,0,1,0,0
18.0,3.1,2,24,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
24.0,3.265,3,29,0,0,1,-1,1,0,1,0,0,0,0,1,0
22.0,3.095,4,19,0,0,0,0,1,1,0,0,0,0,0,0,1
20.0,3.15,0,20,0,1,-1,1,0,1,0,0,0,1,0,0,0
19.0,2.74,4,16,-1,-1,0,-1,0,0,1,0,0,0,0,1,0
18.0,3.135,5,25,1,1,0,0,1,1,0,0,0,0,0,1,0
22.0,2.695,2,19,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
23.0,3.475,2,15,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
26.0,2.96,5,26,0,-1,0,1,-1,0,1,0,0,0,0,1,0
18.0,2.79,2,22,0,-1,0,0,0,1,0,0,0,0,1,0,0
24.0,2.9251143268308284,4,18,0,0,-1,0,-1,1,0,0,0,0,0,1,0
23.0,2.57,0,22,0,-1,0,0,-1,1,0,0,0,0,0,1,0
20.0,2.395,3,23,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
24.0,2.785,4,25,1,-1,0,0,-1,1,0,0,0,1,0,0,0
21.0,2.545,0,27,1,1,-1,-1,1,0,1,0,0,0,0,1,0
25.0,2.665,1,15,-1,0,-1,-1,1,1,0,0,0,0,0,1,0
20.0,3.2,4,18,0,-1,1,-1,1,1,0,0,0,0,0,1,0
19.0,2.945,3,25,-1,0,1,-1,0,0,1,0,0,0,0,1,0
19.0,2.775,2,19,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
24.0,2.715,4,25,0,0,0,-1,0,0,1,0,0,0,0,1,0
19.0,3.3,1,20,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0
23.0,3.305,0,25,1,0,0,-1,0,1,0,0,0,1,0,0,0
23.0,3.47,2,16,-1,1,1,-1,0,1,0,0,0,0,0,1,0
20.0,3.315,4,15,0,-1,0,-1,-1,1,0,0,0,1,0,0,0
23.0,3.1,2,18,-1,0,0,-1,0,0,1,1,0,0,0,0,0
24.0,2.18,0,20,-1,1,1,-1,-1,1,0,0,0,0,0,1,0
18.0,3.325,2,17,-1,0,0,-1,0,0,1,0,0,1,0,0,0
25.0,3.03,1,24,0,-1,0,-1,1,1,0,0,0,0,1,0,0
22.0,3.36,3,18,1,1,1,0,1,1,0,0,0,0,1,0,0
22.0,2.935,3,21,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
20.0,2.675,1,29,1,1,0,0,1,1,0,0,0,0,1,0,0
19.0,2.42,5,16,-1,-1,0,-1,0,0,1,0,0,1,0,0,0
20.0,2.895,3,21,0,0,0,-1,0,0,1,0,0,0,1,0,0
19.0,2.9251143268308284,1,29,0,-1,0,0,-1,1,0,0,0,1,0,0,0
23.0,2.645,3,17,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
25.0,3.205,2,29,0,-1,1,-1,1,1,0,0,0,0,0,1,0
22.0,2.7,3,24,0,-1,-1,1,0,1,0,0,0,0,0,1,0
19.0,2.98,1,28,0,-1,0,-1,0,1,0,0,0,0,1,0,0
23.0,2.9251143268308284,1,25,0,0,0,-1,0,1,0,0,1,0,0,0,0
25.0,3.18,2,22,0,-1,0,1,0,0,1,0,1,0,0,0,0
19.0,2.735,2,25,0,0,1,-1,1,0,1,1,0,0,0,0,0
24.0,3.16,2,28,0,1,0,0,1,1,0,0,0,0,0,0,1
26.0,2.705,3,21,-1,1,0,-1,-1,0,1,0,0,1,0,0,0
20.0,3.18,3,16,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
23.0,2.835,4,21,-1,1,1,0,0,1,0,0,1,0,0,0,0
23.0,3.16,2,18,-1,0,1,-1,0,0,1,0,0,0,0,1,0
22.0,3.175,3,25,-1,-1,0,-1,-1,1,0,0,0,0,0,0,1
21.0,3.24,3,22,1,1,1,0,1,1,0,0,0,0,1,0,0
25.0,2.675,3,19,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
18.0,2.89,5,28,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
23.0,2.805,1,15,0,1,0,1,1,0,1,0,1,0,0,0,0
21.0,2.78,4,16,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
22.0,2.98,5,22,0,1,-1,-1,1,1,0,0,1,0,0,0,0
20.0,2.555,2,19,0,1,0,0,0,0,1,0,1,0,0,0,0
21.0,3.225,3,15,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
23.0,2.77,5,28,-1,0,-1,1,-1,0,1,0,1,0,0,0,0
18.0,2.6,0,16,0,0,0,-1,0,1,0,1,0,0,0,0,0
18.0,2.54,0,26,0,0,0,0,0,0,1,0,0,0,1,0,0
21.0,2.925,1,27,0,1,1,0,-1,0,1,0,1,0,0,0,0
23.0,2.65,3,20,0,-1,-1,-1,0,0,1,0,0,0,0,1,0
25.0,2.97,1,28,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,3.365,0,29,0,0,-1,1,0,0,1,1,0,0,0,0,0
20.0,3.125,3,21,0,1,0,0,1,0,1,0,0,0,0,1,0
21.0,3.595,2,25,1,-1,0,-1,0,0,1,0,0,1,0,0,0
20.0,2.9251143268308284,1,16,0,0,-1,-1,0,0,1,0,0,0,0,1,0
24.0,3.125,1,23,0,-1,-1,-1,-1,1,0,0,0,0,0,1,0
21.0,3.075,2,29,-1,0,-1,0,-1,1,0,0,0,0,0,1,0
20.0,3.005,4,19,0,1,0,1,-1,1,0,0,0,1,0,0,0
23.0,2.9,4,16,0,0,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.83,2,26,-1,1,0,-1,0,0,1,0,1,0,0,0,0
26.0,3.225,5,25,-1,0,-1,1,1,0,1,0,0,0,1,0,0
23.0,3.115,2,27,0,0,-1,-1,1,0,1,0,1,0,0,0,0
20.0,3.0,0,24,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
23.0,3.27,5,16,-1,0,0,-1,1,1,0,0,0,0,0,1,0
21.0,2.67,0,16,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
26.0,2.695,4,15,-1,1,0,-1,-1,1,0,0,0,0,1,0,0
21.0,2.79,3,16,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.64,3,16,0,0,0,-1,-1,0,1,0,0,1,0,0,0
18.0,3.395,5,21,-1,1,-1,-1,0,1,0,0,0,1,0,0,0
19.0,3.195,1,23,1,1,0,0,0,1,0,0,0,0,0,1,0
22.0,2.9251143268308284,2,18,1,0,0,-1,-1,1,0,0,0,0,0,1,0
22.0,3.485,1,23,0,-1,0,0,0,0,1,0,0,1,0,0,0
23.0,2.26,2,26,-1,1,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,2.54,5,20,-1,-1,-1,0,-1,0,1,0,1,0,0,0,0
23.0,3.49,0,22,0,1,0,0,-1,1,0,0,0,1,0,0,0
19.0,3.015,2,29,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0
22.0,3.575,0,25,0,-1,0,-1,1,1,0,0,0,0,1,0,0
26.0,2.68,2,24,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
23.0,2.585,5,25,-1,0,0,-1,1,1,0,0,1,0,0,0,0
23.0,2.525,5,27,-1,0,0,-1,1,0,1,0,0,0,0,0,1
18.0,2.85,1,16,0,-1,0,-1,0,1,0,0,0,0,1,0,0
18.0,2.735,4,23,-1,1,1,-1,-1,1,0,0,0,1,0,0,0
20.0,2.985,4,27,0,0,-1,0,0,0,1,0,1,0,0,0,0
20.0,3.26,2,16,0,-1,1,-1,-1,1,0,0,0,0,0,1,0
22.0,2.535,5,21,-1,1,0,-1,0,1,0,0,1,0,0,0,0
21.0,2.295,3,29,-1,-1,0,0,-1,0,1,0,0,1,0,0,0
20.0,3.23,1,24,0,0,-1,-1,1,0,1,0,0,0,0,1,0
18.0,3.355,2,17,0,-1,-1,-1,0,1,0,0,0,1,0,0,0
19.0,3.26,0,18,-1,-1,0,-1,-1,1,0,0,1,0,0,0,0
22.0,2.775,2,17,1,1,1,1,0,1,0,1,0,0,0,0,0
21.0,2.98,5,16,0,0,0,-1,-1,0,1,0,0,1,0,0,0
19.0,3.415,0,17,0,-1,0,0,-1,1,0,0,0,0,0,1,0
20.0,2.59,0,26,0,1,0,0,-1,0,1,0,0,0,1,0,0
19.0,2.955,5,19,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
24.0,3.495,0,25,1,0,-1,0,0,0,1,0,1,0,0,0,0
19.0,2.9251143268308284,5,22,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,2.75,4,18,0,1,0,0,-1,1,0,0,0,1,0,0,0
20.0,3.12,0,22,-1,0,-1,-1,-1,0,1,0,1,0,0,0,0
25.0,2.73,0,26,0,1,0,-1,0,1,0,0,0,0,0,1,0
22.0,3.23,2,28,-1,0,-1,-1,0,1,0,0,0,1,0,0,0
24.0,2.26,1,28,0,1,-1,-1,-1,0,1,1,0,0,0,0,0
26.0,2.74,3,24,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
27.0,2.57,2,26,-1,-1,1,-1,-1,0,1,0,0,0,1,0,0
18.0,3.65,2,16,0,0,-1,-1,0,0,1,0,1,0,0,0,0
21.0,3.19,4,22,0,-1,0,1,0,0,1,0,1,0,0,0,0
21.0,2.905,3,15,0,1,-1,-1,-1,1,0,0,0,0,0,1,0
23.0,2.495,3,25,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
21.0,3.17,2,26,0,0,0,0,-1,0,1,0,0,0,0,1,0
22.0,2.9251143268308284,4,19,-1,0,0,-1,0,0,1,0,1,0,0,0,0
19.0,2.565,0,19,-1,-1,0,-1,1,1,0,0,0,0,0,1,0
22.0,3.055,0,19,1,0,-1,-1,1,1,0,0,1,0,0,0,0
21.0,2.835,4,19,0,0,0,0,0,1,0,0,0,0,0,1,0
24.0,2.75,2,22,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.655,2,27,0,1,1,-1,0,0,1,0,1,0,0,0,0
19.0,3.02,3,18,0,-1,0,-1,0,1,0,0,0,0,0,1,0
19.0,2.825,5,29,-1,-1,1,-1,0,1,0,0,0,0,0,1,0
18.0,3.3,1,28,1,-1,-1,0,0,0,1,1,0,0,0,0,0
22.0,2.5,1,18,-1,-1,0,-1,-1,0,1,1,0,0,0,0,0
24.0,2.735,1,27,0,-1,0,0,0,0,1,1,0,0,0,0,0
22.0,2.67,3,20,-1,0,0,-1,-1,0,1,0,0,1,0,0,0
24.0,2.645,2,25,0,1,1,-1,0,0,1,0,0,0,1,0,0
22.0,3.11,1,28,-1,-1,0,-1,1,0,1,0,1,0,0,0,0
24.0,2.59,5,20,-1,0,0,-1,0,0,1,0,1,0,0,0,0
22.0,2.715,5,29,-1,-1,0,-1,0,0,1,0,0,0,0,1,0
22.0,3.285,4,19,1,-1,0,0,-1,0,1,1,0,0,0,0,0
19.0,2.735,5,25,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
18.0,3.17,2,16,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
19.0,2.32,1,16,-1,0,0,-1,-1,1,0,0,0,0,0,0,1
22.0,2.52,1,16,0,-1,-1,-1,-1,0,1,0,1,0,0,0,0
19.0,2.585,3,21,0,-1,1,0,0,0,1,0,0,0,1,0,0
22.0,2.84,0,16,-1,-1,1,-1,-1,1,0,0,1,0,0,0,0
23.0,2.94,0,16,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.755,2,25,0,0,1,0,1,0,1,0,0,1,0,0,0
19.0,2.915,4,29,0,1,-1,0,1,0,1,0,0,0,1,0,0
24.0,2.9251143268308284,4,23,0,0,1,-1,0,0,1,0,0,0,1,0,0
22.0,2.84,4,16,0,-1,-1,0,0,1,0,1,0,0,0,0,0
18.0,3.03,3,28,0,0,1,1,-1,0,1,0,0,1,0,0,0
20.0,3.56,3,18,0,0,0,-1,-1,0,1,0,0,0,0,1,0
20.0,3.125,3,21,-1,-1,0,1,-1,0,1,0,0,1,0,0,0
19.0,3.4,1,20,-1,-1,0,-1,1,0,1,0,0,0,1,0,0
19.0,3.29,2,24,0,-1,1,-1,0,1,0,0,0,0,0,1,0
18.0,3.335,4,25,0,0,0,0,-1,1,0,0,0,0,1,0,0
18.0,3.025,5,17,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
19.0,2.845,3,23,-1,1,0,-1,-1,1,0,0,0,0,0,0,1
20.0,3.195,5,27,0,0,1,0,0,0,1,0,0,0,0,1,0
19.0,3.195,4,17,-1,-1,0,-1,-1,1,0,0,0,0,1,0,0
21.0,2.99,4,26,0,-1,0,1,-1,1,0,1,0,0,0,0,0
20.0,3.26,2,20,-1,0,0,-1,0,1,0,0,0,0,1,0,0
21.0,2.87,2,28,-1,-1,0,-1,-1,1,0,0,0,0,1,0,0
21.0,2.985,5,27,0,0,-1,1,-1,0,1,0,1,0,0,0,0
22.0,2.495,5,25,-1,1,-1,-1,0,0,1,0,0,0,1,0,0
21.0,3.42,1,16,0,0,1,-1,-1,1,0,0,0,0,0,1,0
22.0,3.095,4,27,0,1,1,0,1,1,0,0,0,0,0,1,0
21.0,3.47,0,22,0,0,0,-1,-1,1,0,0,1,0,0,0,0
21.0,2.635,5,29,-1,0,1,0,-1,1,0,0,0,0,0,1,0
21.0,3.005,3,29,-1,0,1,-1,0,0,1,0,1,0,0,0,0
18.0,2.825,5,21,-1,0,0,-1,-1,0,1,0,0,1,0,0,0
25.0,3.0,2,24,0,0,-1,1,0,0,1,0,1,0,0,0,0
25.0,3.165,5,27,-1,-1,0,-1,1,1,0,0,0,0,0,1,0
20.0,2.87,3,20,0,0,-1,-1,-1,0,1,0,0,0,0,1,0
19.0,3.275,2,29,0,0,1,-1,1,0,1,1,0,0,0,0,0
18.0,3.055,4,27,0,-1,0,-1,0,1,0,0,0,0,1,0,0
24.0,3.07,2,20,-1,-1,1,-1,0,0,1,0,0,0,1,0,0
22.0,2.9251143268308284,1,17,0,-1,-1,-1,0,0,1,0,1,0,0,0,0
22.0,3.13,3,22,-1,-1,0,-1,1,0,1,0,0,0,0,1,0
19.0,3.22,4,26,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
18.0,2.845,0,23,0,-1,1,0,0,0,1,1,0,0,0,0,0
19.0,2.875,0,25,1,-1,-1,1,0,0,1,0,0,0,1,0,0
24.0,2.62,2,18,-1,1,-1,-1,0,0,1,0,1,0,0,0,0
19.0,2.35,2,26,-1,-1,1,-1,1,1,0,1,0,0,0,0,0
20.0,2.91,4,26,-1,0,1,-1,-1,1,0,0,0,0,1,0,0
20.0,2.805,2,19,-1,0,-1,-1,-1,1,0,0,0,0,1,0,0
21.0,3.45,0,26,1,-1,-1,0,-1,0,1,0,1,0,0,0,0
22.0,2.835,0,29,1,-1,0,0,0,1,0,0,1,0,0,0,0
21.0,2.635,4,29,-1,-1,0,0,0,0,1,0,0,0,1,0,0
21.0,3.225,4,25,-1,0,1,-1,0,0,1,0,0,0,1,0,0
18.0,2.625,4,19,-1,0,0,-1,0,1,0,0,1,0,0,0,0
20.0,2.9251143268308284,4,15,-1,-1,1,0,-1,0,1,0,0,1,0,0,0
23.0,3.165,4,15,0,0,-1,-1,0,1,0,0,0,0,0,1,0
21.0,3.265,0,19,1,-1,0,0,-1,0,1,0,0,0,0,0,1
21.0,2.93,2,22,0,0,1,0,0,1,0,0,0,0,0,1,0
23.0,2.415,0,15,0,-1,0,0,-1,1,0,0,0,0,0,0,1
19.0,3.545,0,21,0,1,1,-1,-1,1,0,0,0,0,0,1,0
19.0,3.32,1,18,-1,-1,0,-1,0,0,1,0,0,1,0,0,0
26.0,2.65,4,26,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
28.0,2.54,5,16,-1,-1,1,-1,-1,1,0,0,0,1,0,0,0
18.0,2.9251143268308284,5,25,0,1,0,-1,0,0,1,0,0,1,0,0,0
19.0,3.0,3,26,-1,1,0,-1,0,0,1,0,0,1,0,0,0
20.0,3.055,3,19,-1,1,-1,0,0,1,0,0,0,0,1,0,0
24.0,2.875,5,21,0,1,0,-1,-1,1,0,0,0,0,1,0,0
24.0,2.36,0,24,-1,1,-1,-1,1,0,1,0,0,0,1,0,0
20.0,2.675,1,15,-1,0,1,1,-1,0,1,0,1,0,0,0,0
24.0,2.94,3,26,0,0,-1,0,-1,0,1,0,0,0,0,0,1
21.0,2.845,0,27,0,-1,-1,0,-1,1,0,0,0,1,0,0,0
21.0,2.52,0,24,-1,-1,0,-1,-1,0,1,0,0,1,0,0,0
19.0,2.9251143268308284,4,28,0,-1,0,0,1,1,0,0,0,0,0,1,0
26.0,2.34,1,22,-1,-1,0,0,-1,0,1,0,0,0,0,1,0
23.0,3.145,3,21,0,-1,1,-1,-1,0,1,0,0,0,1,0,0
23.0,3.235,0,15,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
19.0,2.495,5,29,-1,0,0,-1,0,0,1,0,0,0,0,1,0
25.0,3.11,3,28,0,-1,-1,-1,0,0,1,0,1,0,0,0,0
21.0,3.335,2,29,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
25.0,2.945,4,23,-1,0,-1,-1,0,1,0,0,0,1,0,0,0
20.0,3.245,1,23,0,-1,0,0,-1,1,0,0,0,0,0,1,0
21.0,3.25,1,16,1,1,-1,-1,1,0,1,0,1,0,0,0,0
28.0,2.71,5,28,-1,0,0,1,1,1,0,0,0,1,0,0,0
24.0,2.435,0,23,-1,0,-1,-1,-1,0,1,0,1,0,0,0,0
18.0,2.675,1,23,-1,0,0,-1,1,0,1,0,0,1,0,0,0
22.0,3.105,0,23,-1,1,0,-1,0,1,0,0,0,1,0,0,0
25.0,2.815,4,15,-1,-1,0,-1,1,0,1,0,0,0,0,0,1
26.0,3.42,1,28,1,1,-1,1,-1,1,0,0,0,1,0,0,0
21.0,2.88,4,22,0,0,0,1,1,0,1,0,0,0,0,1,0
19.0,3.495,4,21,0,1,1,-1,-1,1,0,0,0,0,1,0,0
21.0,2.96,3,24,0,0,0,1,0,1,0,0,0,0,0,0,1
21.0,3.4,4,18,1,1,-1,0,0,0,1,0,0,0,0,1,0
18.0,2.69,4,24,-1,1,-1,-1,0,1,0,0,0,1,0,0,0
21.0,2.79,5,22,0,0,0,0,0,0,1,0,0,1,0,0,0
18.0,3.245,1,17,1,0,-1,-1,0,1,0,0,0,1,0,0,0
23.0,2.59,5,24,-1,0,0,-1,0,1,0,0,0,0,1,0,0
20.0,2.69,3,22,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
25.0,2.595,3,21,-1,0,0,-1,-1,1,0,0,0,1,0,0,0
21.0,2.16,5,28,-1,0,0,0,0,0,1,0,0,0,1,0,0
21.0,3.51,1,18,1,1,0,0,1,1,0,0,0,0,0,1,0
19.0,2.655,2,25,0,0,-1,0,-1,1,0,0,0,0,0,1,0
26.0,2.75,5,28,0,1,1,0,0,0,1,0,1,0,0,0,0
